From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
1364,874,Legitimate,co-own 2 industrial,G90,G90
1364,1119,Legitimate,used to purchase property together,G90,G90
1364,1363,Legitimate,co-own a residential property,G90,G90
1367,1544,Co-Offenders,btb marihuana,NONE,G58
1368,234,Legitimate,director,NONE,NONE
1368,1367,Kinship,Cousins,NONE,NONE
1368,1543,Legitimate,director,NONE,NONE
1369,234,Legitimate,director,NONE,NONE
1369,1367,Kinship,Brothers,NONE,NONE
1369,1368,Kinship,Cousins,NONE,NONE
1369,1368,Legitimate,director of 2 companies,NONE,NONE
1369,1543,Legitimate,director,NONE,NONE
1371,892,Legitimate,Associate,G91,NONE
1371,950,Legitimate,Associate,G91,NONE
1371,1254,Legitimate,Associate,G91,NONE
1371,1373,Legitimate,Associate,G91,NONE
1371,1498,Legitimate,Associate,G91,NONE
1371,2055,Legitimate,Associate,G91,G74
1371,2155,Co-Offenders,telemarketing schemes.,G91,G91
1374,1742,Co-Offenders,bt run drug line ,NONE,NONE
1374,2087,Co-Offenders,bt run drug line,NONE,NONE
1377,1076,Kinship,btb Father/Daughter,NONE,NONE
1377,1376,Kinship,Former Spouse,NONE,NONE
1381,908,Co-Offenders,Drugs,G178,G178
1384,70,Kinship,Brothers-in-law,NONE,NONE
1384,75,Kinship,Brothers-in-law,NONE,NONE
1384,1070,Kinship,father/ son,NONE,NONE
1384,1071,Kinship,Father/Son,NONE,NONE
1384,1385,Kinship,Father/Son,NONE,NONE
1384,1386,Kinship,Siblings,NONE,NONE
1384,1386,Legitimate,director/officer,NONE,NONE
1384,1387,Kinship,Siblings,NONE,NONE
1384,1389,Kinship,Spouse,NONE,NONE
1386,1385,Kinship,Mother/Son,NONE,NONE
1386,1387,Kinship,Mother/Son,NONE,NONE
1386,1389,Kinship,Mother/Son,NONE,NONE
1387,1388,Kinship,Spouse,NONE,NONE
1389,2066,Kinship,Spouse,NONE,NONE
1394,1391,Co-Offenders,Same Cell,G110,G110
1394,1395,Co-Offenders,Same Cell,G110,G110
1394,1391,Formal Criminal Organization,,G110,G110
1394,1395,Formal Criminal Organization,,G110,G110
1394,1391,Kinship,brother,G110,G110
1394,1395,Kinship,brother,G110,G110
1397,1828,Co-Offenders,Bank Fraud,G174,NONE
1397,584,Co-Offenders,Drugs,G174,G172
1397,41,Co-Offenders,"Telemarketing fraud, Bank fraud",G174,G174
1397,819,Co-Offenders,"Drugs, money laundering",G174,G175
1401,780,Co-Offenders,btb meeting regularly re. drug trade,G66,G35
1401,510,Co-Offenders,btb cocaine supplier,G66,G66
1401,1478,Co-Offenders,btb cocaine supplier,G66,G66
1401,510,Legitimate,used the same address,G66,G66
1403,2181,Co-Offenders,Drugs,G64,G64
1405,2047,Co-Offenders,Same Cell,G73,NONE
1405,2047,Formal Criminal Organization,,G73,NONE
1405,2127,Formal Criminal Organization,,G73,NONE
1405,170,Co-Offenders,Same Cell,G73,G73
1405,561,Co-Offenders,Same Cell,G73,G73
1405,980,Co-Offenders,Same Cell,G73,G73
1405,1056,Co-Offenders,Same Cell,G73,G73
1405,1222,Co-Offenders,Same Cell,G73,G73
1405,1404,Co-Offenders,Same Cell,G73,G73
1405,1591,Co-Offenders,Same Cell,G73,G73
1405,1669,Co-Offenders,Same Cell,G73,G73
1405,1723,Co-Offenders,Same Cell,G73,G73
1405,1945,Co-Offenders,Same Cell,G73,G73
1405,170,Formal Criminal Organization,,G73,G73
1405,561,Formal Criminal Organization,,G73,G73
1405,980,Formal Criminal Organization,,G73,G73
1405,1056,Formal Criminal Organization,,G73,G73
1405,1222,Formal Criminal Organization,,G73,G73
1405,1404,Formal Criminal Organization,,G73,G73
1405,1591,Formal Criminal Organization,,G73,G73
1405,1669,Formal Criminal Organization,,G73,G73
1405,1723,Formal Criminal Organization,,G73,G73
1405,1945,Formal Criminal Organization,,G73,G73
1405,1425,Co-Offenders,Same Cell,G73,"G73, G119"
1405,1425,Formal Criminal Organization,,G73,"G73, G119"
1405,17,Co-Offenders,Same Cell,G73,"G73, G131"
1405,18,Co-Offenders,Same Cell,G73,"G73, G131"
1405,17,Formal Criminal Organization,,G73,"G73, G131"
1405,18,Formal Criminal Organization,,G73,"G73, G131"
1405,1721,Formal Criminal Organization,,G73,G75
1408,233,Co-Offenders,btb involved in cocaine trafficking,G111,"G43, G111"
1409,336,Kinship,btb Spouse,G121,G121
1409,336,Legitimate,owner/ director,G121,G121
1409,351,Legitimate,long-time associate,G121,"G121, G122"
1413,629,Co-Offenders,Same Cell,G181,G181
1413,1412,Co-Offenders,Same Cell,G181,G181
1413,2053,Co-Offenders,Same Cell,G181,G181
1413,629,Formal Criminal Organization,,G181,G181
1413,1412,Formal Criminal Organization,,G181,G181
1413,2053,Formal Criminal Organization,,G181,G181
1422,88,Co-Offenders,Same Cell formerly,G119,G119
1422,90,Co-Offenders,Same Cell,G119,G119
1422,186,Co-Offenders,Same Cell,G119,G119
1422,211,Co-Offenders,Same Cell,G119,G119
1422,514,Co-Offenders,Same Cell,G119,G119
1422,1424,Co-Offenders,Same Cell - apparent division,G119,G119
1422,975,Formal Criminal Organization,suspect in the serious assault,G119,G119
1422,1424,Formal Criminal Organization,5 reported assaults occurred between the 2,G119,G119
1422,1425,Co-Offenders,Same Cell,G119,"G73, G119"
1425,1423,Kinship,father,"G73, G119",NONE
1425,1426,Kinship,Sak: uncle,"G73, G119",NONE
1425,1426,Legitimate,founding director in shell companies,"G73, G119",NONE
1425,1433,Legitimate,associated to shell companies,"G73, G119",NONE
1425,1539,Legitimate,associated to shell companies,"G73, G119",NONE
1425,88,Co-Offenders,involved in kidnapings,"G73, G119",G119
1425,1424,Co-Offenders,involved in kidnaping,"G73, G119",G119
1429,1361,Legitimate,Associate,NONE,NONE
1429,2170,Legitimate,Associate,NONE,NONE
1435,1029,Co-Offenders,btb involved in marihuana,G50,G3
1435,1972,Co-Offenders,btb involved in marihuana,G50,"G3, G5"
1438,2138,Legitimate,Associate,G142,NONE
1438,2070,Co-Offenders,marihuana export/ cocaine import,G142,"G136, G142"
1438,849,Co-Offenders,btb laundering  drug proceeds for the group,G142,G142
1438,1451,Co-Offenders,marihuana export/ cocaine import,G142,G142
1438,1928,Co-Offenders,marihuana export/ cocaine import,G142,G142
1440,388,Co-Offenders,Same Cell,NONE,NONE
1449,1459,Legitimate,partners,G150,G150
1454,180,Legitimate,Associate,G147,NONE
1454,180,Co-Offenders,attempted to launder proceeds,G147,NONE
1454,837,Legitimate,Associate,G147,NONE
1454,837,Co-Offenders,attempted to launder proceeds,G147,NONE
1454,1445,Co-Offenders,Same Cell,G147,G147
1454,1569,Co-Offenders,laundering drug proceeds,G147,G147
1454,1445,Kinship,Brothers,G147,G147
1464,833,Co-Offenders,"marihuana production, money laundering",G153,G153
1464,1453,Co-Offenders,"marihuana production, money laundering",G153,G153
1464,1457,Co-Offenders,"marihuana production, money laundering",G153,G153
1464,1467,Co-Offenders,"marihuana production, money laundering",G153,G153
1464,2000,Co-Offenders,"marihuana production, money laundering",G153,G153
1464,1453,Kinship,Siblings,G153,G153
1464,1457,Kinship,sisters,G153,G153
1464,1467,Kinship,sisters,G153,G153
1464,2000,Kinship,Spouse,G153,G153
1469,1834,Formal Criminal Organization,Assualt,G179,NONE
1469,101,Co-Offenders,Suspects of Assualt,G179,G179
1476,1255,Legitimate,associate,NONE,NONE
1476,585,Legitimate,associate,NONE,"G62, G66"
1476,585,Co-Offenders,same cell,NONE,"G62, G66"
1478,990,Legitimate,associate,G66,NONE
1478,990,Co-Offenders,btb members of a gang,G66,NONE
1478,752,Co-Offenders,bt pay a “tax” ,G66,"G23, G39, G41, G66, G89"
1478,1350,Co-Offenders,bt pay a “tax” ,G66,"G23, G41, G66, G89"
1482,963,Legitimate,former business partner,G52,NONE
1493,1907,Formal Criminal Organization,subject of shots fired,G93,NONE
1493,140,Legitimate,associate,G93,G93
1493,32,Co-Offenders,Same Cell,G93,G93
1493,40,Co-Offenders,Same Cell,G93,G93
1493,140,Co-Offenders,Same Cell,G93,G93
1493,293,Co-Offenders,Same Cell,G93,G93
1493,330,Co-Offenders,Same Cell,G93,G93
1493,332,Co-Offenders,Same Cell,G93,G93
1493,334,Co-Offenders,Same Cell ,G93,G93
1493,386,Co-Offenders,btb drug supplier,G93,G93
1493,605,Co-Offenders,Same Cell,G93,G93
1493,654,Co-Offenders,Same Cell,G93,G93
1493,666,Co-Offenders,Same Cell,G93,G93
1493,1016,Co-Offenders,Same Cell,G93,G93
1493,1241,Co-Offenders,Same Cell,G93,G93
1493,1674,Co-Offenders,Same Cell,G93,G93
1493,1700,Co-Offenders,btb drug supplier,G93,G93
1493,1877,Co-Offenders,Same Cell,G93,G93
1493,1918,Co-Offenders,Same Cell,G93,G93
1493,40,Legitimate,linked to rental vehicle,G93,G93
1493,1700,Legitimate,linked to rental vehicle,G93,G93
1496,30,Co-Offenders,Same Cell,G92,G92
1496,47,Co-Offenders,Same Cell,G92,G92
1496,458,Co-Offenders,Same Cell,G92,G92
1496,483,Co-Offenders,Same Cell,G92,G92
1500,478,Co-Offenders,firearms supplied,G56,NONE
1500,509,Co-Offenders,firearms supplied,G56,NONE
1510,322,Legitimate,Associate,"G59, G94",NONE
1510,1094,Legitimate,Associate,"G59, G94",NONE
1510,1094,Co-Offenders,targets,"G59, G94",NONE
1510,1220,Legitimate,Associate,"G59, G94",NONE
1510,1671,Legitimate,Associate,"G59, G94",NONE
1510,1671,Co-Offenders,bt take large “lay-off” bets,"G59, G94",NONE
1510,1695,Legitimate,Associate,"G59, G94",NONE
1510,2183,Legitimate,Associate,"G59, G94",NONE
1510,498,Co-Offenders,involved in bookmaking,"G59, G94","G59, G94"
1510,1011,Co-Offenders,involved in bookmaking,"G59, G94","G59, G94"
1511,189,Legitimate,associate,"G38, G90",NONE
1511,189,Co-Offenders,btb the source of drugs,"G38, G90",NONE
1511,236,Legitimate,associate,"G38, G90",NONE
1511,494,Kinship,cousin,"G38, G90",NONE
1511,640,Legitimate,associate,"G38, G90",NONE
1511,640,Co-Offenders,btb exporting marihuana.,"G38, G90",NONE
1511,915,Legitimate,associate,"G38, G90",NONE
1511,1069,Co-Offenders,drug,"G38, G90",NONE
1511,1260,Legitimate,associate,"G38, G90",NONE
1511,1260,Co-Offenders,bt import drugs & stolen property,"G38, G90",NONE
1511,1358,Legitimate,associate,"G38, G90",NONE
1511,1922,Co-Offenders,btb trafficking marihuana. & cocaine,"G38, G90",NONE
1511,254,Co-Offenders,associate,"G38, G90",G1
1511,254,Formal Criminal Organization,,"G38, G90",G1
1511,254,Kinship,btb brother-in-law,"G38, G90",G1
1511,541,Legitimate,associate,"G38, G90",G2
1511,542,Legitimate,associate,"G38, G90",G2
1511,541,Formal Criminal Organization,,"G38, G90",G2
1511,542,Formal Criminal Organization,,"G38, G90",G2
1511,1794,Legitimate,associate,"G38, G90","G23, G30, G43"
1511,1794,Co-Offenders,btb trafficking marihuana & cocaine,"G38, G90","G23, G30, G43"
1511,1794,Formal Criminal Organization,,"G38, G90","G23, G30, G43"
1511,1242,Legitimate,associate,"G38, G90",G38
1511,79,Legitimate,associate,"G38, G90","G47, G82"
1511,79,Co-Offenders,btb money laundering,"G38, G90","G47, G82"
1511,1621,Legitimate,Associate,"G38, G90","G49, G99"
1511,237,Legitimate,associate,"G38, G90",G9
1511,237,Co-Offenders,cocaine network,"G38, G90",G9
1511,237,Formal Criminal Organization,,"G38, G90",G9
1511,460,Legitimate,associate/ partner,"G38, G90","G9, G38"
1511,1771,Legitimate,partner,"G38, G90","G9, G38"
1511,460,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90","G9, G38"
1511,1771,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90","G9, G38"
1511,214,Legitimate,associate,"G38, G90",G90
1511,1119,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90",G90
1514,608,Legitimate,,G123,NONE
1514,166,Co-Offenders,cocaine supplier,G123,G10
1514,434,Co-Offenders,associate,G123,G10
1514,623,Co-Offenders,associate,G123,G10
1514,756,Co-Offenders,drug trafficking,G123,G10
1514,1390,Co-Offenders,same cell,G123,G10
1514,756,Formal Criminal Organization,,G123,G10
1514,1226,Co-Offenders,same cell,G123,"G10, G26, G90"
1514,1226,Formal Criminal Organization,,G123,"G10, G26, G90"
1514,752,Co-Offenders,deal re drug terrority,G123,"G23, G39, G41, G66, G89"
1514,752,Formal Criminal Organization,,G123,"G23, G39, G41, G66, G89"
1514,51,Co-Offenders,btb supplying marihuana,G123,"G8, G9, G10, G24"
1514,51,Formal Criminal Organization,Ch2,G123,"G8, G9, G10, G24"
1518,1516,Co-Offenders,btb dealing cocaine,G1,NONE
1518,1516,Kinship,brother,G1,NONE
1518,1856,Legitimate,boyfriend/ girlfriend,G1,NONE
1518,255,Co-Offenders,assault conspiracy,G1,G1
1518,255,Formal Criminal Organization,Ch1 Hangaround,G1,G1
1520,1378,Legitimate,Associate,NONE,NONE
1526,86,Legitimate,associate,G40,"G23, G40, G43"
1526,86,Co-Offenders,btb drug supplier,G40,"G23, G40, G43"
1526,85,Legitimate,associate,G40,"G23, G40, G43, G111"
1526,85,Co-Offenders,btb drug supplier,G40,"G23, G40, G43, G111"
1526,1593,Co-Offenders,drug supplier,G40,"G30, G39, G40, G115, G116"
1526,1593,Formal Criminal Organization,,G40,"G30, G39, G40, G115, G116"
1526,289,Legitimate,associate,G40,G40
1526,290,Legitimate,associate,G40,G40
1526,1236,Legitimate,associate,G40,G40
1526,1392,Legitimate,past associate,G40,G40
1526,2124,Legitimate,past associate,G40,G40
1526,1392,Co-Offenders,‘conspiracy to extort’,G40,G40
1526,467,Co-Offenders,same cell,G40,G40
1526,1546,Co-Offenders,same cell,G40,G40
1526,1861,Co-Offenders,same cell,G40,G40
1526,1923,Legitimate,former owner/ operater,G40,G40
1526,1630,Legitimate,past associate,G40,"G40, G120"
1526,1953,Legitimate,past associate,G40,"G40, G90"
1526,1953,Co-Offenders,‘conspiracy to extort’,G40,"G40, G90"
1528,1998,Legitimate,close associate,G137,G137
1528,1998,Co-Offenders,narcotics,G137,G137
1530,481,Legitimate,Borrowed Money,G169,NONE
1530,1689,Legitimate,Discussed mining venture,G169,NONE
1530,1529,Co-Offenders,Stock fraud,G169,G169
1530,1532,Co-Offenders,Stock fraud,G169,G169
1530,1683,Co-Offenders,Stock fraud,G169,G169
1530,1529,Kinship,Brothers,G169,G169
1530,1531,Kinship,Family member,G169,G169
1530,1532,Kinship,Spouse,G169,G169
1530,1683,Legitimate,director/ officer,G169,G169
1532,1529,Co-Offenders,Stock fraud,G169,G169
1532,1529,Kinship,Brothers,G169,G169
1533,216,Legitimate,purchased 1536's shares in Totem Ford Leasing,G116,G116
1535,226,Co-Offenders,supplied 1538 with cocaine,NONE,G50
1535,226,Formal Criminal Organization,,NONE,G50
1539,1540,Kinship,father,NONE,NONE
1548,1435,Co-Offenders,"marihuana, money laundering",G50,G50
1555,1634,Legitimate,Associate,NONE,NONE
1558,1351,Co-Offenders,same cell,"G23, G41","G23, G41"
1558,1350,Co-Offenders,btb trafficking drugs,"G23, G41","G23, G41, G66, G89"
1558,1349,Legitimate,partner,"G23, G41","G23, G41, G69"
1558,394,Co-Offenders,btb trafficking drugs,"G23, G41",G41
1558,1979,Co-Offenders,btb trafficking drugs,"G23, G41",G41
1558,1556,Co-Offenders,Drugs,"G23, G41",G41
1558,1556,Kinship,btb father/ son,"G23, G41",G41
1558,445,Legitimate,partner,"G23, G41",G41
1558,753,Legitimate,partner,"G23, G41",G41
1558,793,Legitimate,partner,"G23, G41",G41
1558,836,Legitimate,partner,"G23, G41",G41
1558,1370,Legitimate,partner,"G23, G41",G41
1558,1556,Legitimate,same address,"G23, G41",G41
1565,906,Legitimate,sales rep/ director,"G29, G67",NONE
1565,1318,Legitimate,sales rep/ director,"G29, G67",NONE
1573,860,Legitimate,former business co-directors,"G95, G100",G23
1573,1572,Kinship,Spouse,"G95, G100",G95
1573,610,Legitimate,btb living at the 1576 business,"G95, G100",G95
1575,55,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1575,116,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1575,408,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1575,1970,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1575,55,Formal Criminal Organization,,G70,G70
1575,116,Formal Criminal Organization,,G70,G70
1575,408,Formal Criminal Organization,,G70,G70
1575,1970,Formal Criminal Organization,,G70,G70
1577,144,Co-Offenders,associate,G20,NONE
1577,945,Co-Offenders,"marihuana, cocaine",G20,NONE
1577,1701,Co-Offenders,btb working together,G20,G20
1577,192,Co-Offenders,same cell,G20,G20
1577,579,Co-Offenders,same cell,G20,G20
1577,1968,Co-Offenders,same cell,G20,G20
1582,643,Legitimate,founder/ shareholder,G28,G27
1582,1266,Legitimate,Director,G28,G28
1582,228,Legitimate,Director,G28,G28
1582,193,Legitimate,former links to business,G28,G28
1583,492,Co-Offenders,btb cocaine importing partners,G27,"G16, G27, G38, G58"
1583,492,Legitimate,owner,G27,"G16, G27, G38, G58"
1583,414,Co-Offenders,btb selling large quantities of stolen merchandise,G27,G27
1583,700,Legitimate,owner,G27,G27
1588,1951,Legitimate,phones were in contact,G96,G13
1588,2115,Legitimate,partner/ associate,G96,G96
1593,766,Legitimate,boyfriend/ girlfriend,"G30, G39, G40, G115, G116",NONE
1593,1491,Formal Criminal Organization,,"G30, G39, G40, G115, G116",NONE
1593,799,Co-Offenders,"cocaine,  marihuana, Ecstasy, & extortion","G30, G39, G40, G115, G116","G23, G30, G39"
1593,207,Co-Offenders,marihuana exportation,"G30, G39, G40, G115, G116",G30
1593,398,Co-Offenders,marihuana/ cocaine,"G30, G39, G40, G115, G116",G30
1593,227,Legitimate,gemstone supplier,"G30, G39, G40, G115, G116",G30
1593,2167,Legitimate,previously very close,"G30, G39, G40, G115, G116","G30, G39"
1593,1810,Co-Offenders,"cocaine,  marihuana, Ecstasy, & extortion","G30, G39, G40, G115, G116","G30, G39"
1593,2167,Co-Offenders,"cocaine,  marihuana, Ecstasy, & extortion","G30, G39, G40, G115, G116","G30, G39"
1593,2167,Formal Criminal Organization,a temporary falling out,"G30, G39, G40, G115, G116","G30, G39"
1593,1693,Legitimate,associate,"G30, G39, G40, G115, G116",G32
1593,1693,Co-Offenders,enforcer,"G30, G39, G40, G115, G116",G32
1593,1693,Formal Criminal Organization,,"G30, G39, G40, G115, G116",G32
1596,99,Co-Offenders,distributed meth,"G4, G5, G6, G8","G4, G5, G6, G7"
1596,1662,Co-Offenders,meth producers,"G4, G5, G6, G8","G4, G5, G6, G7"
1599,79,Co-Offenders,btb laundering money,NONE,"G47, G82"
1601,1726,Co-Offenders,bt supply heroin for personal use,G78,G102
1601,143,Co-Offenders,lower level cocaine dealer,G78,G78
1601,1900,Co-Offenders,lower level cocaine dealer,G78,G78
1601,1901,Co-Offenders,lower level cocaine dealer,G78,G78
1604,1760,Kinship,Common-law Spouse,G121,G121
1605,1810,Co-Offenders,financial arrangements,NONE,"G30, G39"
1605,2167,Co-Offenders,financial arrangements,NONE,"G30, G39"
1605,1615,Co-Offenders,financial arrangements,NONE,G39
1606,223,Co-Offenders,btb engaged in pump-and-dump schemes,NONE,NONE
1606,305,Co-Offenders,btb engaged in pump-and-dump schemes,NONE,NONE
1606,1717,Co-Offenders,btb engaged in pump-and-dump schemes,NONE,NONE
1607,1972,Co-Offenders,"cocaine, meth, & extortions",G5,"G3, G5"
1607,1972,Formal Criminal Organization,,G5,"G3, G5"
1607,99,Co-Offenders,drug rip,G5,"G4, G5, G6, G7"
1607,1662,Co-Offenders,meth producers,G5,"G4, G5, G6, G7"
1607,419,Co-Offenders,"cocaine, meth, & extortions",G5,G5
1607,1608,Co-Offenders,"cocaine, meth, & extortions",G5,G5
1607,419,Formal Criminal Organization,Ch1,G5,G5
1609,58,Co-Offenders,Same Cell,G97,G97
1609,130,Co-Offenders,Same Cell,G97,G97
1609,247,Co-Offenders,Same Cell,G97,G97
1609,420,Co-Offenders,Same Cell,G97,G97
1609,593,Co-Offenders,Same Cell,G97,G97
1609,838,Co-Offenders,Same Cell,G97,G97
1609,863,Co-Offenders,Same Cell,G97,G97
1609,1132,Co-Offenders,Same Cell,G97,G97
1609,1278,Co-Offenders,Same Cell,G97,G97
1609,1283,Co-Offenders,Same Cell,G97,G97
1609,1292,Co-Offenders,Same Cell,G97,G97
1609,1326,Co-Offenders,Same Cell,G97,G97
1609,1519,Co-Offenders,Same Cell,G97,G97
1609,1655,Co-Offenders,Same Cell,G97,G97
1609,1788,Co-Offenders,Same Cell,G97,G97
1615,56,Legitimate,associate,G39,G39
1618,282,Co-Offenders,supplies cocaine,G62,G62
1618,282,Kinship,Mother/Son,G62,G62
1619,492,Legitimate,associate,G98,"G16, G27, G38, G58"
1619,492,Co-Offenders,former cocaine supplier,G98,"G16, G27, G38, G58"
